idtransaccion,idcuentaorigen,idcuentadestino,monto,fecha,estadotransaccion
3840,2405,1963,506711.37,2023-05-13,False
3841,4576,1442,617367.43,2023-10-29,True
3842,860,3368,547405.54,2024-08-14,True
3843,3260,4452,217141.35,2024-02-04,False
3844,3664,3563,58132.53,2026-05-31,False
3845,4168,184,241140.21,2026-05-19,True
3846,2736,280,73731.31,2022-08-02,False
3847,4753,681,328334.29,2025-07-24,False
3848,4361,588,764677.8,2022-11-17,True
3849,4159,2352,667986.61,2025-02-28,True
3850,1908,4026,316598.33,2026-05-23,False
3851,1345,1235,0.0,2024-12-15,False
3852,997,750,386914.41,2026-11-22,False
3853,1150,1327,89452.95,2024-03-28,True
3854,256,3445,480721.13,2023-12-01,False
3855,1892,4712,882472.24,2023-10-01,True
3856,72,3210,508539.37,2025-07-11,False
3857,1077,2338,250606.03,2026-05-31,True
3858,3394,248,753360.99,2024-05-12,False
3859,3999,2363,378020.79,2025-10-25,True
3860,3033,2494,121725.88,2023-11-27,True
3861,2491,3855,998969.49,2024-07-25,False
3862,501,707,53988.86,2025-04-25,True
3863,3371,676,210580.92,2024-11-12,True
3864,3300,2681,162497.41,2025-01-06,False
3865,2830,545,635745.77,2026-05-12,True
3866,3293,4513,506345.5,2026-06-13,True
3867,4919,3212,6100.35,2024-04-17,False
3868,1920,954,897725.17,2025-07-24,False
3869,1018,1193,638464.9,2022-09-19,False
3870,3000,2619,818514.27,2023-03-05,False
3871,2161,740,377956.24,2026-05-09,True
3872,361,2975,632347.59,2023-07-17,True
3873,976,4767,383216.15,2025-12-03,False
3874,3456,2487,84435.09,2025-10-01,True
3875,788,506,149255.69,2025-05-10,False
3876,2947,943,245540.36,2023-12-01,False
3877,902,1382,569994.02,2023-01-28,False
3878,3919,2998,371444.4,2025-07-09,True
3879,2042,273,819145.89,2023-12-26,False
3880,3118,755,902112.56,2024-01-18,True
3881,3733,3605,688143.34,2025-11-19,True
3882,1004,4924,744636.93,2025-06-13,False
3883,4138,4320,736271.68,2023-10-23,False
3884,3682,4057,391260.2,2023-05-20,True
3885,1770,2684,490989.77,2026-02-12,True
3886,1474,3371,116588.45,2024-07-16,False
3887,1990,1894,63398.13,2026-05-31,False
3888,310,2549,0.0,2026-03-13,True
3889,4325,3597,785283.05,2023-05-25,False
3890,2821,175,470537.57,2025-06-26,False
3891,3738,1867,954729.85,2024-03-21,False
3892,2496,2264,915375.77,2026-02-03,True
3893,3306,1964,692965.74,2024-05-31,False
3894,3483,151,712726.37,2025-06-25,True
3895,2846,139,404532.07,2024-08-05,False
3896,4473,2220,314808.18,2023-02-09,False
3897,3356,717,340925.41,2022-09-07,True
3898,2905,1507,599514.17,2022-10-30,False
3899,4839,2503,514223.83,2024-01-07,False
3900,2042,2451,954232.36,2024-03-10,False
3901,3197,2522,449681.82,2026-04-04,True
3902,2658,2119,116318.31,2026-01-04,False
3903,1697,4187,15787.96,2024-08-08,False
3904,1792,2331,916981.6,2026-05-31,False
3905,898,3528,0.0,2026-05-31,True
3906,3415,764,29146.01,2026-06-19,True
3907,2210,2350,449441.81,2025-03-04,False
3908,4622,2533,17796.72,2025-12-18,True
3909,73,4135,734626.39,2023-08-04,True
3910,2696,1709,887000.72,2022-11-05,False
3911,395,3559,402278.61,2025-02-16,False
3912,1517,4990,652497.8,2022-08-19,True
3913,453,3761,326517.08,2023-10-16,False
3914,1534,3441,944801.85,2026-04-12,False
3915,1539,3724,804975.4,2023-03-09,True
3916,3589,3347,694453.51,2022-12-11,True
3917,2595,3268,34706.98,2026-10-31,False
3918,2922,2314,470120.5,2023-02-01,False
3919,730,4850,785684.93,2023-10-20,True
3920,340,2616,789987.78,2026-01-06,True
3921,2260,1322,155077.88,2022-12-13,False
3922,111,3690,636102.12,2022-12-25,False
3923,4979,212,187884.05,2026-05-31,True
3924,1918,2136,294099.63,2026-05-31,False
3925,427,103,610148.53,2024-10-29,False
3926,2334,1878,927432.02,2026-05-31,True
3927,4754,2988,165608.37,2024-06-14,True
3928,4230,2436,0.0,2025-11-15,False
3929,657,1893,672721.55,2025-12-07,False
3930,2340,1408,964275.99,2025-12-26,False
3931,1634,3264,263103.83,2023-11-22,False
3932,1405,3397,881206.16,2026-10-22,True
3933,2336,1516,649943.32,2026-02-23,True
3934,2820,1229,518775.97,2025-06-20,True
3935,589,762,424300.37,2023-01-20,True
3936,2064,2619,467885.77,2024-06-16,True
3937,795,1961,276314.33,2026-06-16,False
3938,3167,2351,518652.93,2026-11-17,False
3939,2109,4045,791903.37,2025-03-28,True
3940,1084,1126,188714.21,2022-09-04,True
3941,455,231,366087.59,2024-07-15,False
3942,3543,2194,359324.99,2026-10-06,True
3943,1836,105,786046.03,2026-10-05,False
3944,697,883,995479.0,2025-06-10,False
3945,2805,1383,11211.84,2023-09-17,False
3946,3635,2300,579550.63,2023-06-10,True
3947,3793,3954,258555.96,2025-01-23,True
3948,1361,3678,519783.33,2025-02-11,True
3949,1156,2290,641763.65,2025-05-06,True
3950,1118,1049,720140.3,2026-10-31,False
3951,3524,1800,700225.23,2025-07-03,False
3952,71,4665,829609.15,2025-11-15,True
3953,3489,4791,601601.33,2026-08-10,False
3954,3827,904,792623.4,2026-08-24,True
3955,1508,1338,794831.51,2026-03-28,True
3956,188,2417,232732.15,2024-09-22,True
3957,405,4077,922728.7,2023-07-10,False
3958,2900,2700,317240.85,2024-04-02,False
3959,1306,1495,314343.95,2022-11-19,False
3960,1566,148,813470.05,2023-12-20,True
3961,192,702,737948.36,2022-11-05,True
3962,3744,1866,928318.62,2024-01-24,False
3963,1115,3957,394116.71,2024-10-27,True
3964,3419,2999,367381.82,2026-08-11,False
3965,3518,2664,174093.9,2026-05-31,False
3966,1819,1846,1426.46,2024-01-17,False
3967,2677,1103,185890.32,2023-09-25,True
3968,2214,2414,872524.02,2026-08-15,False
3969,1681,1108,339135.5,2023-06-14,False
3970,3513,2086,961480.99,2023-03-27,False
3971,4246,944,541569.24,2022-10-27,True
3972,2408,3310,788546.61,2025-07-23,False
3973,982,3194,792759.28,2023-06-18,False
3974,1574,1732,714721.6,2024-12-24,False
3975,2698,1076,362316.84,2026-05-31,True
3976,3388,2063,680289.84,2026-02-14,False
3977,4604,4064,118882.67,2025-12-31,True
3978,769,30,647306.13,2024-01-11,True
3979,3154,1303,551583.3,2026-06-06,True
3980,472,3809,813690.01,2026-05-31,False
3981,3946,3130,953648.97,2023-09-13,True
3982,2127,2249,193718.49,2025-10-30,True
3983,2149,4290,980079.01,2022-12-04,False
3984,1638,4563,280276.95,2025-08-28,False
3985,2498,4062,747713.86,2024-09-15,False
3986,2327,1068,0.0,2023-09-19,False
3987,3405,1046,127741.8,2026-04-21,True
3988,2809,687,107938.49,2024-06-17,True
3989,2032,4086,143806.57,2025-06-20,False
3990,4222,1750,619564.18,2026-05-31,True
3991,4301,39,700154.82,2026-03-11,False
3992,3619,1337,0.0,2025-03-04,True
3993,3823,2435,523969.25,2023-01-06,False
3994,4539,937,633464.57,2024-04-25,False
3995,259,3157,658069.06,2025-04-13,False
3996,4645,4366,0.0,2024-03-01,True
3997,3475,3212,269403.96,2025-06-03,True
3998,2750,341,49888.85,2022-08-03,False
3999,4116,3917,463946.43,2023-07-12,False
4000,4981,4750,112951.59,2024-07-03,True
4001,1715,453,132068.11,2024-02-25,True
4002,3157,345,882532.9,2025-11-24,True
4003,2020,2998,38641.51,2025-10-11,True
4004,3388,2672,208544.28,2023-03-09,False
4005,4736,2397,351361.38,2022-10-07,True
4006,2534,3731,202479.14,2024-11-24,False
4007,1763,2200,878836.91,2022-11-03,False
4008,821,1435,393199.14,2025-04-29,False
4009,4609,4758,862315.78,2026-06-04,True
4010,3610,740,726487.8,2025-03-01,False
4011,4316,368,659100.28,2025-09-29,False
4012,1679,1937,216187.09,2026-10-12,False
4013,3719,3724,158337.77,2026-04-15,False
4014,2116,3098,934292.41,2026-05-31,False
4015,4601,3026,35149.29,2026-01-08,True
4016,3536,4484,798022.69,2026-12-30,True
4017,3931,2693,2969.09,2025-07-31,True
4018,1397,4727,160735.86,2024-04-11,True
4019,1141,829,89714.7,2022-07-17,False
4020,4872,2081,0.0,2026-02-12,True
4021,1626,3584,599831.95,2024-05-18,False
4022,760,1715,719069.48,2026-05-31,True
4023,3750,3257,882052.2,2023-10-03,True
4024,2476,2422,792032.22,2026-05-17,False
4025,1436,1676,636675.16,2025-09-25,False
4026,4662,3426,111156.12,2026-05-31,False
4027,4367,4730,845369.99,2026-01-04,False
4028,330,1690,52051.7,2025-11-08,False
4029,1877,4875,238791.18,2023-02-16,False
4030,3756,1652,477393.83,2022-11-02,True
4031,291,4417,770285.94,2023-06-06,True
4032,3107,2310,462596.81,2024-11-13,True
4033,3211,1237,719833.5,2023-08-21,False
4034,1636,3504,159756.81,2024-04-12,False
4035,4693,2464,768816.6,2022-08-31,False
4036,3349,1784,369013.58,2024-03-05,True
4037,4331,3161,225537.08,2023-01-21,True
4038,1070,2127,838127.65,2023-11-27,True
4039,4128,26,687909.31,2022-07-23,False
4040,1963,3954,560430.91,2022-10-03,False
4041,1029,2569,0.0,2025-09-25,True
4042,786,381,398163.73,2026-05-31,True
4043,2722,147,586950.05,2023-05-24,True
4044,2167,758,0.0,2025-07-09,True
4045,2017,1489,127382.65,2023-04-05,True
4046,519,488,224611.2,2022-07-17,True
4047,427,3811,791251.35,2025-10-10,True
4048,2427,4009,556031.51,2026-04-10,False
4049,3438,841,738493.74,2022-12-26,False
4050,4834,4761,522632.31,2024-04-28,True
4051,1118,2737,69183.16,2026-09-26,True
4052,2532,17,472998.41,2025-10-18,False
4053,4439,1156,131485.76,2026-02-11,False
4054,4968,2115,562175.32,2026-04-17,False
4055,1763,3280,727920.61,2024-06-28,True
4056,2187,2430,588064.05,2024-02-20,False
4057,3216,2849,431849.09,2022-12-30,True
4058,999,2933,231550.73,2026-11-20,True
4059,141,2307,714864.83,2024-03-26,True
4060,3163,3463,723825.08,2024-04-30,False
4061,2299,4159,908316.94,2022-12-17,True
4062,2904,3849,421495.79,2023-11-21,True
4063,1501,2631,856799.15,2022-08-30,True
4064,645,2176,141738.69,2026-03-07,True
4065,797,4423,579968.97,2026-01-23,False
4066,4289,1159,92229.3,2023-07-31,False
4067,100,3407,514601.77,2023-04-02,False
4068,3777,2759,648324.21,2025-07-29,True
4069,2767,550,697503.96,2023-10-01,False
4070,2885,4813,720535.84,2025-10-22,True
4071,4879,342,443761.84,2026-04-18,True
4072,3188,2508,156565.4,2024-12-25,False
4073,1931,4628,710975.95,2026-12-03,True
4074,2565,4783,878585.59,2025-03-03,False
4075,71,4778,271904.31,2024-02-05,True
4076,4707,276,545086.85,2025-06-20,False
4077,3180,3793,910219.22,2025-04-20,False
4078,143,38,805248.38,2024-05-17,True
4079,144,1878,25056.88,2024-12-28,True
4080,2714,1141,880434.71,2025-10-14,False
4081,747,3279,0.0,2023-09-10,False
4082,3181,2815,48590.51,2023-01-16,True
4083,428,1621,422875.15,2025-07-23,False
4084,1979,801,753646.28,2026-10-16,True
4085,4486,1709,709288.69,2023-12-30,True
4086,1849,3418,293277.72,2022-08-06,False
4087,3977,2636,504526.93,2025-07-27,False
4088,2407,2146,855239.29,2024-04-20,True
4089,4593,271,68071.85,2022-11-10,True
4090,4226,3298,786600.28,2026-05-26,False
4091,4805,34,386296.77,2023-04-30,False
4092,3605,4837,552376.63,2022-07-09,False
4093,1251,1782,561607.95,2022-11-28,False
4094,4094,1275,133686.15,2026-01-04,True
4095,4795,1719,705568.12,2024-02-28,True
4096,2196,2385,198259.43,2024-06-20,False
4097,893,1781,0.0,2024-01-20,False
4098,1958,1935,304109.33,2022-08-24,True
4099,4303,3111,437834.51,2026-05-31,True
4100,4467,1121,983233.77,2024-08-05,True
4101,3758,4780,996715.78,2023-07-05,False
4102,3971,4654,83149.4,2023-03-26,True
4103,2529,3760,495920.75,2026-05-26,False
4104,1192,1623,26699.97,2022-07-01,True
4105,1789,2963,342424.84,2026-03-26,False
4106,2995,4525,21332.55,2022-07-06,True
4107,2731,2528,721434.53,2025-10-22,False
4108,4874,3099,310611.36,2023-01-11,False
4109,2386,526,701451.41,2026-12-05,True
4110,3807,4511,46711.7,2026-11-16,False
4111,936,151,686607.3,2026-06-10,True
4112,4762,4890,814169.71,2023-10-07,False
4113,1154,1518,19100.64,2025-07-26,True
4114,4416,4442,221998.44,2024-10-09,False
4115,2907,3975,974662.73,2026-01-18,False
4116,2797,3719,198782.48,2024-07-27,True
4117,2357,1206,578818.82,2023-10-22,True
4118,2131,4717,543556.94,2022-07-13,True
4119,3255,324,447346.22,2026-05-31,False
4120,2810,2452,87460.87,2023-09-10,False
4121,4115,1850,91987.75,2023-02-13,False
4122,3055,1293,0.0,2024-09-20,True
4123,224,4851,947103.01,2023-03-28,False
4124,2303,4334,788259.25,2025-01-28,False
4125,3556,3505,449012.64,2025-08-24,False
4126,4788,4639,64093.78,2024-08-21,True
4127,539,4438,265260.49,2024-05-24,False
4128,2762,1287,100234.16,2022-10-12,True
4129,629,3855,643199.3,2025-04-02,True
4130,4343,724,707630.31,2024-03-03,True
4131,1418,2286,357405.64,2026-07-25,True
4132,4554,1065,655026.82,2026-11-11,True
4133,3145,2552,990354.4,2024-06-03,False
4134,1959,1283,113924.56,2023-01-26,True
4135,3033,2786,639205.05,2026-03-16,True
4136,735,4663,420400.38,2025-11-09,True
4137,1066,2754,523479.05,2025-02-15,True
4138,4723,4296,59631.61,2025-09-03,False
4139,2452,1539,924691.34,2026-04-18,True
4140,1208,415,983214.78,2026-07-13,True
4141,3085,1910,562442.9,2022-07-31,False
4142,2741,4653,873632.49,2025-05-10,True
4143,3524,4222,213819.43,2024-09-10,True
4144,3125,193,68038.46,2024-01-11,True
4145,3274,3799,568649.6,2022-11-11,True
4146,2324,3835,34543.05,2026-12-23,True
4147,315,2128,60767.91,2026-05-31,False
4148,981,4692,706541.89,2024-09-21,False
4149,1921,3308,868176.42,2024-05-27,True
4150,4215,4870,257185.07,2026-02-27,False
4151,3130,3919,991819.1,2025-06-07,False
4152,593,1172,828656.82,2023-03-01,False
4153,2453,160,57571.48,2025-12-24,False
4154,3098,4486,262662.76,2026-10-23,False
4155,3740,912,5340.83,2026-05-31,True
4156,4693,4566,789799.96,2025-03-09,False
4157,4901,2892,800880.58,2024-06-19,False
4158,3661,1124,0.0,2024-09-21,True
4159,688,623,947736.49,2024-07-24,False
4160,3332,4183,635744.97,2025-11-17,False
4161,4697,2365,852925.92,2025-11-12,True
4162,3746,2900,40703.86,2026-08-27,True
4163,76,1499,455905.19,2026-10-31,False
4164,2326,1388,441013.21,2025-01-02,True
4165,1580,1593,332451.14,2026-04-13,False
4166,3734,4092,278298.12,2023-08-10,True
4167,3257,3474,893129.98,2026-05-31,True
4168,364,1404,874420.38,2023-10-14,True
4169,2804,4502,731119.81,2025-06-15,True
4170,2318,1686,0.0,2023-09-16,True
4171,3456,4394,264359.6,2023-05-14,True
4172,1604,4808,636096.37,2022-09-11,False
4173,4746,2418,298236.8,2026-05-31,True
4174,3870,122,183736.68,2025-06-17,True
4175,2753,3547,702358.96,2024-09-21,True
4176,4468,3204,300674.96,2023-12-04,False
4177,2488,158,527812.38,2023-02-01,False
4178,4748,3419,849164.98,2024-02-18,False
4179,202,3333,493054.95,2023-04-04,True
4180,3722,4105,193943.29,2026-05-19,True
4181,3963,1222,969533.84,2026-02-10,True
4182,1714,672,416820.19,2024-01-01,False
4183,3990,870,383389.86,2025-02-15,True
4184,2764,4472,196752.51,2023-10-05,True
4185,1805,3020,16954.08,2024-06-14,False
4186,4951,3584,384485.14,2023-09-18,True
4187,1687,3017,8722.74,2022-08-17,True
4188,4952,853,39323.73,2025-07-27,True
4189,33,2352,723272.36,2024-04-26,True
4190,40,2143,947095.89,2025-05-25,False
4191,3206,489,686304.66,2023-01-02,True
4192,1007,1392,80439.11,2023-06-11,False
4193,3480,2497,724572.6,2024-04-19,True
4194,3944,2573,331655.57,2023-01-25,False
4195,2762,47,990992.8,2025-02-14,True
4196,166,4634,0.0,2023-10-13,False
4197,3152,1413,804529.95,2024-02-24,True
4198,1252,1435,786614.02,2025-12-05,False
4199,3230,2410,954871.48,2026-05-31,True
4200,2033,2296,145295.91,2025-12-24,False
4201,3276,694,962694.12,2025-04-20,True
4202,3755,1298,663867.52,2024-03-20,True
4203,1440,2959,171821.94,2023-04-15,True
4204,4945,2927,287975.82,2026-05-16,True
4205,4473,3221,432331.91,2026-05-31,True
4206,1235,239,44245.41,2023-04-23,True
4207,601,1029,390421.21,2022-07-29,False
4208,4642,2058,493807.82,2023-08-18,False
4209,2945,1869,961854.15,2022-08-22,True
4210,4192,4981,0.0,2024-09-17,True
4211,1134,3648,736984.64,2026-03-23,True
4212,3000,2814,424031.24,2025-11-19,False
4213,161,3082,564483.76,2022-08-04,False
4214,2544,380,24282.25,2022-07-31,True
4215,3274,3000,914971.96,2022-10-28,False
4216,2457,4803,954918.73,2023-11-04,True
4217,4337,1426,656725.15,2024-12-07,True
4218,2901,4696,162598.49,2024-04-15,False
4219,4323,3021,318196.99,2024-12-13,True
4220,808,3140,245109.75,2025-02-17,False
4221,1473,1960,714585.3,2024-09-16,True
4222,982,2588,64640.0,2026-05-31,False
4223,4792,2999,0.0,2023-12-19,False
4224,3455,369,434916.74,2023-03-01,True
4225,324,4212,111602.07,2025-10-17,False
4226,4973,4446,461115.77,2023-11-06,False
4227,406,1136,748146.62,2024-01-02,False
4228,1006,2621,349094.83,2024-12-14,True
4229,4165,1170,357.28,2023-08-30,True
4230,1571,4625,0.0,2026-05-31,False
4231,1888,1443,203532.76,2024-03-24,False
4232,3783,481,887854.71,2025-08-26,False
4233,117,748,256885.03,2023-10-11,True
4234,3219,316,733736.43,2026-05-31,True
4235,2490,4761,350971.07,2024-09-05,True
4236,3088,3204,26071.1,2023-12-06,True
4237,3840,3467,209668.99,2022-07-21,False
4238,267,2823,339725.05,2026-12-09,False
4239,220,3572,255151.63,2024-09-24,False
4240,143,3643,40469.81,2023-02-19,True
4241,4833,273,131188.65,2026-05-19,True
4242,654,3846,0.0,2023-06-10,False
4243,4354,4244,789686.19,2025-05-13,False
4244,3213,4175,427402.97,2026-12-29,True
4245,1419,2460,232016.31,2024-05-27,False
4246,3900,650,454084.16,2025-04-06,True
4247,4492,799,930157.55,2022-09-08,False
4248,1049,1726,862314.42,2024-05-24,True
4249,1306,4043,788572.71,2023-01-13,False
4250,2770,1499,199713.21,2024-12-31,False
4251,1677,4290,485029.81,2023-09-07,True
4252,3213,3339,512619.99,2023-06-02,False
4253,114,1563,419819.75,2026-01-02,True
4254,2805,3805,75174.33,2022-08-04,False
4255,846,1501,20289.44,2025-01-01,False
4256,159,4729,330315.39,2022-10-22,False
4257,1730,991,641551.49,2025-11-14,True
4258,4594,1909,251453.79,2025-04-17,True
4259,1503,4973,511462.51,2025-02-21,False
4260,248,2083,307944.28,2024-02-19,False
4261,2490,2806,316039.04,2025-09-13,False
4262,4763,632,582630.96,2022-07-25,True
4263,2938,3600,323904.85,2023-12-03,False
4264,3585,46,472079.51,2024-07-08,False
4265,2583,629,202792.15,2022-07-28,False
4266,4972,198,19605.85,2023-06-16,True
4267,1304,1210,194455.75,2023-08-17,True
4268,2519,100,261916.29,2025-10-11,False
4269,3555,3296,662193.77,2024-06-11,True
4270,4657,1572,908426.69,2026-05-31,False
4271,458,1548,62028.94,2023-07-28,False
4272,3373,1073,558176.48,2024-01-20,False
4273,4745,2371,250489.86,2024-09-19,True
4274,4464,3901,677276.4,2024-08-31,False
4275,2411,4099,281201.22,2025-02-21,True
4276,4604,4188,958238.87,2023-07-24,False
4277,3102,4898,400318.75,2025-03-06,False
4278,4725,1331,389665.31,2024-03-06,True
4279,2462,1210,732311.4,2026-01-01,True
4280,765,1415,387241.09,2023-09-06,True
4281,4471,721,64951.47,2023-06-05,True
4282,3641,1109,91915.55,2022-12-25,True
4283,2482,3086,578438.0,2024-08-06,True
4284,4680,365,440836.11,2025-06-21,True
4285,4112,813,826815.45,2023-05-19,False
4286,620,2147,675851.28,2023-05-31,False
4287,2594,1675,24480.94,2024-02-01,True
4288,660,4019,439461.3,2023-08-20,True
4289,535,656,340063.79,2026-01-13,False
4290,264,4501,574366.93,2026-03-17,True
4291,331,2829,686943.35,2024-11-20,False
4292,42,13,531139.2,2026-07-10,True
4293,3212,1906,238704.0,2024-09-17,False
4294,4948,2740,552187.87,2024-09-03,True
4295,2680,3502,284076.16,2022-07-26,False
4296,1904,4492,707741.02,2026-05-31,False
4297,1543,410,602425.9,2026-05-03,False
4298,4743,1356,128372.18,2023-12-20,False
4299,2015,502,956206.55,2022-12-07,True
4300,2190,4877,687001.32,2022-09-02,False
4301,1241,488,747703.08,2023-10-12,False
4302,1456,810,732394.03,2023-06-19,False
4303,1176,1186,464854.87,2023-03-06,True
4304,62,2797,443614.96,2024-02-16,False
4305,2182,2895,291005.22,2026-11-14,True
4306,4419,3242,979050.05,2024-03-19,False
4307,3333,2071,615604.36,2025-09-25,True
4308,4434,2749,546246.46,2022-12-25,False
4309,2229,4124,398991.89,2024-12-19,True
4310,442,1039,727226.71,2026-05-31,True
4311,1414,2085,537618.83,2026-04-11,False
4312,501,3255,148261.64,2026-03-23,True
4313,4612,1370,571646.5,2025-03-21,True
4314,4261,2862,550758.31,2025-11-02,False
4315,1503,4534,895724.52,2025-07-18,True
4316,2174,2134,570918.46,2026-05-31,True
4317,509,1815,353803.68,2024-05-21,False
4318,1631,2518,164433.14,2026-07-20,False
4319,4496,3072,623000.39,2025-06-25,True
4320,4577,4783,419421.87,2025-10-10,False
4321,1788,3838,848016.66,2022-09-21,True
4322,1955,1304,921849.11,2026-04-22,True
4323,3647,3852,846836.5,2024-06-22,False
4324,4195,2791,404241.77,2026-05-31,False
4325,4762,307,986839.77,2024-06-17,False
4326,2054,684,989816.12,2024-01-10,True
4327,560,4764,0.0,2023-12-12,True
4328,4490,892,918742.28,2025-01-28,True
4329,1793,404,993516.73,2026-04-15,True
4330,4575,2657,108436.91,2024-05-15,False
4331,4481,478,401015.35,2023-01-31,False
4332,1049,4298,0.0,2026-09-15,False
4333,4087,958,548341.77,2025-03-01,True
4334,1480,4478,75494.03,2023-07-08,False
4335,4024,1203,333742.85,2023-02-21,True
4336,1023,25,386653.71,2025-07-12,False
4337,265,2440,39825.97,2025-01-24,True
4338,2322,4859,757210.62,2024-02-01,True
4339,1446,691,774571.56,2024-05-01,False
4340,4744,3453,483010.7,2024-05-09,True
4341,1911,3791,357330.78,2026-09-12,True
4342,2472,3844,890622.67,2026-05-31,False
4343,2580,1443,254526.34,2024-07-29,False
4344,1958,1995,118103.75,2024-11-27,True
4345,3733,3244,0.0,2023-09-14,False
4346,1090,4385,862325.57,2024-05-15,True
4347,2106,1435,111846.13,2024-09-16,True
4348,4881,718,664554.02,2026-01-24,False
4349,3147,4556,654477.65,2024-09-25,True
4350,3072,1191,308989.4,2023-09-02,True
4351,3219,295,295006.95,2026-12-27,False
4352,4395,547,114419.27,2022-08-04,True
4353,2869,2782,0.0,2024-08-07,False
4354,4248,3578,901530.18,2026-06-11,False
4355,3396,2896,364404.4,2024-04-26,False
4356,915,2267,755389.69,2023-02-03,True
4357,4001,4077,702379.53,2024-03-18,False
4358,2570,849,448838.48,2026-10-02,False
4359,1506,1578,246646.02,2024-08-02,True
4360,4854,1679,153635.91,2023-08-15,False
4361,4260,3205,478569.52,2024-05-27,True
4362,3000,2127,510575.44,2022-07-02,False
4363,1493,3631,126189.47,2023-05-21,True
4364,2725,3275,34690.3,2024-03-06,False
4365,3678,2644,984904.74,2026-09-27,True
4366,341,3249,820487.13,2026-04-10,False
4367,3986,3896,447883.89,2025-07-09,True
4368,3800,384,13679.32,2024-05-11,False
4369,4108,506,285376.73,2025-03-11,True
4370,1937,3311,57792.47,2023-02-16,False
4371,2455,4879,645433.22,2026-09-10,True
4372,2157,4729,986016.79,2026-11-02,True
4373,4473,461,393026.0,2024-03-21,False
4374,1424,1529,167761.69,2025-06-29,False
4375,4632,3087,149048.15,2023-03-02,True
4376,3586,1268,537537.43,2026-07-22,True
4377,3059,2359,0.0,2026-05-31,True
4378,3481,27,287127.48,2024-11-18,True
4379,4420,2463,9434.65,2023-06-27,True
4380,4987,1982,868923.21,2023-04-23,False
4381,1759,3509,584276.78,2024-12-13,True
4382,2608,98,714672.16,2023-07-08,True
4383,1613,2445,217085.49,2023-03-20,False
4384,4307,2973,225166.73,2024-11-03,True
4385,4932,691,124281.84,2026-04-09,False
4386,910,1430,0.0,2026-05-31,False
4387,145,2691,111477.18,2025-07-16,True
4388,2423,932,56092.04,2025-10-06,False
4389,3760,3396,958069.1,2025-05-11,True
4390,732,461,871618.61,2023-01-22,False
4391,4274,1091,782823.96,2025-12-26,True
4392,3147,3245,2886.93,2026-10-14,False
4393,3819,1208,605628.22,2023-12-12,False
4394,2875,4646,735361.94,2024-06-06,True
4395,4996,1798,988966.22,2022-07-19,True
4396,1055,1669,252377.49,2025-02-05,True
4397,4833,4767,115451.3,2022-08-01,True
4398,2130,3536,937316.48,2023-11-17,True
4399,2248,2868,493874.26,2025-02-15,True
4400,875,3630,652269.16,2025-05-13,True
4401,2665,1765,723123.71,2025-03-15,True
4402,2711,4084,757899.31,2024-11-10,False
4403,1452,269,745199.16,2023-03-25,False
4404,959,3431,249237.48,2022-10-24,True
4405,1377,3676,494946.55,2024-09-16,False
4406,523,3840,579564.91,2026-05-06,True
4407,2802,4879,565427.29,2026-05-31,False
4408,840,2266,443366.14,2024-12-29,False
4409,3503,2923,714459.49,2024-02-03,False
4410,1761,2863,459107.4,2025-08-22,False
4411,111,2284,635358.17,2026-06-06,False
4412,3701,484,0.0,2025-03-15,False
4413,4909,180,923553.03,2025-03-03,False
4414,51,819,753798.19,2025-02-18,True
4415,2229,1680,739718.51,2026-01-01,True
4416,1160,2937,1035.19,2025-10-15,True
4417,4569,4163,789784.27,2022-09-03,False
4418,4812,2117,501800.88,2024-10-28,True
4419,301,4421,341299.24,2025-07-09,True
4420,3041,4113,51382.19,2026-05-31,False
4421,3195,3588,821311.93,2025-12-08,False
4422,376,1652,94763.48,2025-06-11,True
4423,2457,497,1822.16,2022-09-05,False
4424,1782,1109,493435.82,2023-06-14,False
4425,231,3885,225308.66,2026-05-31,True
4426,2499,512,950540.82,2026-06-15,True
4427,3475,2726,132351.11,2025-05-31,True
4428,2556,3246,438431.06,2025-09-27,True
4429,898,2599,462753.4,2023-02-05,False
4430,2353,3597,507329.86,2026-10-21,True
4431,145,243,460267.39,2022-10-30,False
4432,2791,3970,99635.32,2025-02-10,False
4433,4529,1981,660584.61,2023-07-08,False
4434,3466,852,782166.36,2024-03-12,False
4435,4793,2878,926231.67,2025-02-28,False
4436,3812,2055,630888.73,2025-07-29,False
4437,4614,1415,608420.53,2026-07-30,False
4438,1533,3723,0.0,2024-04-17,True
4439,3275,3579,101438.35,2026-05-25,False
4440,104,386,119193.88,2026-07-25,False
4441,1135,2890,744881.53,2024-07-30,True
4442,859,2525,487301.47,2022-11-04,False
4443,4728,531,631270.46,2026-02-25,False
4444,2668,4238,952573.57,2026-05-31,False
4445,3317,678,862855.84,2025-04-14,True
4446,2684,4839,536748.36,2024-08-25,True
4447,4288,4011,540502.42,2025-11-12,False
4448,3303,158,502065.18,2022-09-04,False
4449,2954,2935,857267.74,2025-10-13,True
4450,85,3172,16100.9,2023-12-09,False
4451,2032,4587,449429.79,2026-12-02,True
4452,1000,4653,0.0,2024-12-20,True
4453,2151,1827,998414.83,2026-10-29,False
4454,3345,1829,277376.28,2026-05-31,True
4455,2011,974,263200.55,2026-10-23,True
4456,469,4677,983007.45,2026-02-20,False
4457,4721,2557,269456.76,2026-09-18,True
